tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast,radius12,radius7_quad,radius10_quad,radius12_quad
194701,-,-,0,1947-03-19T00:00:00,1947-03-20T06:00:00,[],1947-03-19T00:00:00,131.0,5.9,热带低压(TD),7,17,,,,,,,,,,,
194701,-,-,0,1947-03-19T00:00:00,1947-03-20T06:00:00,[],1947-03-19T06:00:00,130.0,6.1,热带低压(TD),7,17,,,,,,,,,,,
194701,-,-,0,1947-03-19T00:00:00,1947-03-20T06:00:00,[],1947-03-19T12:00:00,129.2,6.3,热带低压(TD),7,17,,,,,,,,,,,
194701,-,-,0,1947-03-19T00:00:00,1947-03-20T06:00:00,[],1947-03-19T18:00:00,127.8,6.6,,5,10,,,,,,,,,,,
194701,-,-,0,1947-03-19T00:00:00,1947-03-20T06:00:00,[],1947-03-20T00:00:00,126.0,6.9,热带低压(TD),6,12,,,,,,,,,,,
194701,-,-,0,1947-03-19T00:00:00,1947-03-20T06:00:00,[],1947-03-20T06:00:00,124.4,7.0,热带低压(TD),6,12,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-13T00:00:00,137.7,15.8,热带低压(TD),6,12,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-13T06:00:00,138.5,16.5,热带低压(TD),7,15,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-13T12:00:00,139.2,17.2,热带风暴(TS),9,23,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-13T18:00:00,139.9,18.0,强热带风暴(STS),10,25,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-14T00:00:00,140.4,18.7,强热带风暴(STS),11,30,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-14T06:00:00,140.9,19.8,强热带风暴(STS),11,30,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-14T12:00:00,141.3,21.2,台风(TY),12,33,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-14T18:00:00,141.5,22.8,台风(TY),13,38,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-15T00:00:00,141.5,24.6,台风(TY),13,41,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-15T06:00:00,141.4,26.3,台风(TY),13,41,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-15T12:00:00,141.4,28.0,台风(TY),12,35,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-15T18:00:00,142.2,29.6,台风(TY),12,35,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-16T00:00:00,143.2,30.4,强热带风暴(STS),11,30,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-16T06:00:00,145.2,31.5,热带风暴(TS),9,23,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-16T12:00:00,147.0,32.2,热带低压(TD),7,17,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-16T18:00:00,148.0,33.5,热带低压(TD),7,17,,,,,,,,,,,
194702,-,-,0,1947-05-13T00:00:00,1947-05-17T00:00:00,[],1947-05-17T00:00:00,150.0,34.5,热带低压(TD),7,15,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-17T06:00:00,132.0,11.0,热带风暴(TS),9,23,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-17T12:00:00,131.4,11.1,热带风暴(TS),9,23,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-17T18:00:00,131.0,11.3,热带风暴(TS),9,23,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-18T00:00:00,130.5,11.4,强热带风暴(STS),10,25,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-18T06:00:00,130.1,11.6,强热带风暴(STS),10,25,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-18T12:00:00,129.7,11.9,强热带风暴(STS),10,25,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-18T18:00:00,129.5,12.3,强热带风暴(STS),10,25,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-19T00:00:00,127.9,14.4,强热带风暴(STS),11,30,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-19T06:00:00,127.2,15.3,台风(TY),12,33,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-19T12:00:00,126.0,16.2,台风(TY),12,35,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-19T18:00:00,125.1,16.9,台风(TY),13,41,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-20T00:00:00,124.2,17.5,强台风(STY),14,46,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-20T06:00:00,122.8,18.4,超强台风(Super TY),16,51,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-20T12:00:00,121.7,19.1,超强台风(Super TY),16,51,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-20T18:00:00,120.7,20.1,强台风(STY),14,46,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-21T00:00:00,120.5,20.6,台风(TY),13,41,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-21T06:00:00,120.1,21.1,台风(TY),13,38,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-21T12:00:00,119.7,21.7,台风(TY),12,35,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-21T18:00:00,119.3,22.3,台风(TY),12,33,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-22T00:00:00,119.1,22.7,强热带风暴(STS),10,25,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-22T06:00:00,118.7,23.4,热带风暴(TS),8,20,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-22T12:00:00,118.5,24.0,热带低压(TD),7,17,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-22T18:00:00,120.0,25.0,热带低压(TD),7,15,,,,,,,,,,,
194703,-,-,0,1947-06-17T06:00:00,1947-06-23T00:00:00,[],1947-06-23T00:00:00,121.5,26.0,热带低压(TD),6,12,,,,,,,,,,,
194704,-,-,0,1947-07-08T06:00:00,1947-07-09T12:00:00,[],1947-07-08T06:00:00,128.2,26.8,热带低压(TD),7,17,,,,,,,,,,,
194704,-,-,0,1947-07-08T06:00:00,1947-07-09T12:00:00,[],1947-07-08T12:00:00,127.5,27.9,热带低压(TD),7,17,,,,,,,,,,,
194704,-,-,0,1947-07-08T06:00:00,1947-07-09T12:00:00,[],1947-07-08T18:00:00,128.2,29.3,热带低压(TD),7,17,,,,,,,,,,,
194704,-,-,0,1947-07-08T06:00:00,1947-07-09T12:00:00,[],1947-07-09T00:00:00,129.1,30.8,热带低压(TD),7,15,,,,,,,,,,,
194704,-,-,0,1947-07-08T06:00:00,1947-07-09T12:00:00,[],1947-07-09T06:00:00,131.1,32.4,热带低压(TD),7,15,,,,,,,,,,,
194704,-,-,0,1947-07-08T06:00:00,1947-07-09T12:00:00,[],1947-07-09T12:00:00,133.4,33.8,热带低压(TD),7,15,,,,,,,,,,,
194705,-,-,0,1947-07-17T06:00:00,1947-07-19T12:00:00,[],1947-07-17T06:00:00,115.0,17.0,热带低压(TD),7,15,,,,,,,,,,,
194705,-,-,0,1947-07-17T06:00:00,1947-07-19T12:00:00,[],1947-07-17T12:00:00,114.2,17.1,热带低压(TD),7,15,,,,,,,,,,,
194705,-,-,0,1947-07-17T06:00:00,1947-07-19T12:00:00,[],1947-07-17T18:00:00,113.6,17.2,热带低压(TD),7,15,,,,,,,,,,,
194705,-,-,0,1947-07-17T06:00:00,1947-07-19T12:00:00,[],1947-07-18T00:00:00,112.5,17.3,热带低压(TD),7,15,,,,,,,,,,,
194705,-,-,0,1947-07-17T06:00:00,1947-07-19T12:00:00,[],1947-07-18T06:00:00,111.9,17.5,热带低压(TD),7,15,,,,,,,,,,,
194705,-,-,0,1947-07-17T06:00:00,1947-07-19T12:00:00,[],1947-07-18T12:00:00,111.2,17.6,热带低压(TD),7,17,,,,,,,,,,,
194705,-,-,0,1947-07-17T06:00:00,1947-07-19T12:00:00,[],1947-07-18T18:00:00,110.4,18.0,热带低压(TD),7,15,,,,,,,,,,,
194705,-,-,0,1947-07-17T06:00:00,1947-07-19T12:00:00,[],1947-07-19T00:00:00,109.4,19.3,热带低压(TD),7,15,,,,,,,,,,,
194705,-,-,0,1947-07-17T06:00:00,1947-07-19T12:00:00,[],1947-07-19T06:00:00,109.3,20.4,热带低压(TD),7,15,,,,,,,,,,,
194705,-,-,0,1947-07-17T06:00:00,1947-07-19T12:00:00,[],1947-07-19T12:00:00,109.6,21.2,热带低压(TD),6,12,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-26T00:00:00,132.8,18.2,热带风暴(TS),8,20,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-26T06:00:00,132.0,18.4,热带风暴(TS),8,20,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-26T12:00:00,131.2,18.7,热带风暴(TS),9,23,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-26T18:00:00,130.4,18.9,热带低压(TD),7,17,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-27T00:00:00,129.5,19.3,热带低压(TD),7,17,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-27T06:00:00,129.0,20.0,热带低压(TD),7,15,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-27T12:00:00,129.0,21.0,热带低压(TD),7,15,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-27T18:00:00,128.8,21.8,热带低压(TD),7,17,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-28T00:00:00,127.9,22.6,热带低压(TD),7,15,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-28T06:00:00,126.8,23.1,热带低压(TD),6,12,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-28T12:00:00,125.6,23.2,,5,10,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-28T18:00:00,124.8,23.2,,5,10,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-29T00:00:00,124.1,23.3,,5,10,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-29T06:00:00,123.5,23.4,,5,10,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-29T12:00:00,122.9,23.6,热带低压(TD),7,15,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-29T18:00:00,122.5,24.0,热带低压(TD),7,17,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-30T00:00:00,122.8,25.6,热带风暴(TS),8,20,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-30T06:00:00,124.1,26.9,强热带风暴(STS),10,25,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-30T12:00:00,126.0,28.0,热带风暴(TS),8,20,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-30T18:00:00,128.1,28.8,热带低压(TD),7,15,,,,,,,,,,,
194706,-,-,0,1947-07-26T00:00:00,1947-07-31T00:00:00,[],1947-07-31T00:00:00,130.3,29.6,热带低压(TD),7,15,,,,,,,,,,,
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-04T12:00:00,136.3,20.0,台风(TY),13,41,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-04T18:00:00,136.2,22.0,台风(TY),13,41,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-05T00:00:00,136.0,24.1,强台风(STY),14,46,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-05T06:00:00,135.0,26.6,强台风(STY),14,46,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-05T12:00:00,134.4,28.7,强台风(STY),14,46,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-05T18:00:00,134.5,29.6,强台风(STY),14,46,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-06T00:00:00,135.3,30.2,台风(TY),13,41,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-06T06:00:00,136.4,30.5,超强台风(Super TY),16,51,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-06T12:00:00,136.6,31.4,超强台风(Super TY),16,51,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-06T18:00:00,136.8,32.7,强台风(STY),14,46,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-07T00:00:00,137.5,34.0,台风(TY),13,41,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-07T06:00:00,139.9,34.7,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-07T12:00:00,142.0,35.0,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-07T18:00:00,145.0,36.0,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-08T00:00:00,150.0,37.0,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-08T06:00:00,153.0,38.0,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-08T12:00:00,156.0,39.5,热带风暴(TS),9,23,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-08T18:00:00,159.0,40.0,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-09T00:00:00,163.0,40.0,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-09T06:00:00,166.5,40.0,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194707,-,-,0,1947-08-04T12:00:00,1947-08-09T12:00:00,[],1947-08-09T12:00:00,170.0,40.0,热带低压(TD),7,17,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194708,-,-,0,1947-08-12T06:00:00,1947-08-14T12:00:00,"[{'position': '广东省.阳江市.阳西县.儒洞', 'land_time': '1947/8/13 12:00:00', 'lng': 111.488479, 'lat': 21.599172}]",1947-08-12T06:00:00,115.1,17.9,强热带风暴(STS),11,30,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194708,-,-,0,1947-08-12T06:00:00,1947-08-14T12:00:00,"[{'position': '广东省.阳江市.阳西县.儒洞', 'land_time': '1947/8/13 12:00:00', 'lng': 111.488479, 'lat': 21.599172}]",1947-08-12T12:00:00,113.8,18.7,台风(TY),12,35,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194708,-,-,0,1947-08-12T06:00:00,1947-08-14T12:00:00,"[{'position': '广东省.阳江市.阳西县.儒洞', 'land_time': '1947/8/13 12:00:00', 'lng': 111.488479, 'lat': 21.599172}]",1947-08-12T18:00:00,112.7,19.4,台风(TY),12,35,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194708,-,-,0,1947-08-12T06:00:00,1947-08-14T12:00:00,"[{'position': '广东省.阳江市.阳西县.儒洞', 'land_time': '1947/8/13 12:00:00', 'lng': 111.488479, 'lat': 21.599172}]",1947-08-13T00:00:00,111.9,20.2,强热带风暴(STS),11,30,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194708,-,-,0,1947-08-12T06:00:00,1947-08-14T12:00:00,"[{'position': '广东省.阳江市.阳西县.儒洞', 'land_time': '1947/8/13 12:00:00', 'lng': 111.488479, 'lat': 21.599172}]",1947-08-13T06:00:00,111.4,21.9,强热带风暴(STS),10,28,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194708,-,-,0,1947-08-12T06:00:00,1947-08-14T12:00:00,"[{'position': '广东省.阳江市.阳西县.儒洞', 'land_time': '1947/8/13 12:00:00', 'lng': 111.488479, 'lat': 21.599172}]",1947-08-13T12:00:00,110.0,21.5,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194708,-,-,0,1947-08-12T06:00:00,1947-08-14T12:00:00,"[{'position': '广东省.阳江市.阳西县.儒洞', 'land_time': '1947/8/13 12:00:00', 'lng': 111.488479, 'lat': 21.599172}]",1947-08-13T18:00:00,108.5,20.7,热带风暴(TS),8,20,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194708,-,-,0,1947-08-12T06:00:00,1947-08-14T12:00:00,"[{'position': '广东省.阳江市.阳西县.儒洞', 'land_time': '1947/8/13 12:00:00', 'lng': 111.488479, 'lat': 21.599172}]",1947-08-14T00:00:00,107.0,20.5,热带低压(TD),7,17,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194708,-,-,0,1947-08-12T06:00:00,1947-08-14T12:00:00,"[{'position': '广东省.阳江市.阳西县.儒洞', 'land_time': '1947/8/13 12:00:00', 'lng': 111.488479, 'lat': 21.599172}]",1947-08-14T06:00:00,106.0,20.5,热带低压(TD),7,17,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194708,-,-,0,1947-08-12T06:00:00,1947-08-14T12:00:00,"[{'position': '广东省.阳江市.阳西县.儒洞', 'land_time': '1947/8/13 12:00:00', 'lng': 111.488479, 'lat': 21.599172}]",1947-08-14T12:00:00,105.0,20.0,热带低压(TD),7,15,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194709,-,-,0,1947-08-26T06:00:00,1947-08-31T06:00:00,"[{'position': '福建省.宁德市.霞浦县.海岛', 'land_time': '1947/8/30 2:00:00', 'lng': 120.041163, 'lat': 26.494139}]",1947-08-26T06:00:00,129.5,14.0,台风(TY),12,33,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194709,-,-,0,1947-08-26T06:00:00,1947-08-31T06:00:00,"[{'position': '福建省.宁德市.霞浦县.海岛', 'land_time': '1947/8/30 2:00:00', 'lng': 120.041163, 'lat': 26.494139}]",1947-08-26T12:00:00,129.0,14.5,台风(TY),13,38,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194709,-,-,0,1947-08-26T06:00:00,1947-08-31T06:00:00,"[{'position': '福建省.宁德市.霞浦县.海岛', 'land_time': '1947/8/30 2:00:00', 'lng': 120.041163, 'lat': 26.494139}]",1947-08-26T18:00:00,128.6,15.4,台风(TY),13,38,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194709,-,-,0,1947-08-26T06:00:00,1947-08-31T06:00:00,"[{'position': '福建省.宁德市.霞浦县.海岛', 'land_time': '1947/8/30 2:00:00', 'lng': 120.041163, 'lat': 26.494139}]",1947-08-27T00:00:00,128.3,16.5,强台风(STY),14,46,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
194709,-,-,0,1947-08-26T06:00:00,1947-08-31T06:00:00,"[{'position': '福建省.宁德市.霞浦县.海岛', 'land_time': '1947/8/30 2:00:00', 'lng': 120.041163, 'lat': 26.494139}]",1947-08-27T06:00:00,127.8,17.5,台风(TY),13,38,,,,,,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}"
