tfbh,ident,name,ename,isCurrent,beginTime,endTime,land,time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,r7Quad,r10Quad,r12Quad,remark,forecast,is_current,begin_time,end_time,move_dir,move_speed,radius7,radius10
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-18T02:00:00,124.9,26.0,台风(TY),13,40,,,960,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-18T08:00:00,123.9,26.7,台风(TY),13,40,,,960,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-18T14:00:00,122.4,27.4,台风(TY),13,40,,,960,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-18T20:00:00,121.8,28.0,台风(TY),13,40,,,960,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-19T02:00:00,120.2,29.1,台风(TY),12,35,,,970,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-19T08:00:00,119.0,30.0,强热带风暴(STS),10,28,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-19T14:00:00,118.1,30.8,热带风暴(TS),8,20,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-19T20:00:00,117.6,31.7,热带风暴(TS),8,20,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-20T02:00:00,117.1,32.6,热带风暴(TS),8,20,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-20T08:00:00,117.7,34.7,热带风暴(TS),8,20,,,994,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-20T14:00:00,118.5,37.4,热带风暴(TS),8,20,,,994,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-20T20:00:00,119.5,38.5,热带风暴(TS),8,20,,,994,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-21T02:00:00,122.5,41.3,热带风暴(TS),8,20,,,994,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-21T08:00:00,123.5,42.8,热带风暴(TS),8,20,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-21T14:00:00,124.0,44.0,热带风暴(TS),8,18,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-21T20:00:00,126.0,45.0,热带风暴(TS),8,18,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-22T02:00:00,128.2,45.6,热带风暴(TS),8,18,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199711,199711,-,WINNIE,0.0,1997-08-08T08:00:00,1997-08-22T08:00:00,"[{'position': '浙江省.台州市.温岭市.石塘镇', 'land_time': '1997-08-18T21:00:00', 'lng': 121.423581, 'lat': 28.258788}]",1997-08-22T08:00:00,131.0,45.8,热带风暴(TS),8,18,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,,,,,,,
199712,,-,YULE,,,,[],1997-08-19T08:00:00,165.4,15.0,热带低压(TD),6,12,,,1002,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-19T14:00:00,166.8,14.6,热带低压(TD),7,15,,,1000,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-19T20:00:00,168.5,16.0,热带低压(TD),7,15,,,998,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-20T02:00:00,167.4,18.0,热带风暴(TS),8,20,,,995,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-20T08:00:00,167.7,18.7,热带风暴(TS),8,20,,,995,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-20T14:00:00,167.9,19.4,热带风暴(TS),9,23,,,990,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-20T20:00:00,167.9,20.2,热带风暴(TS),9,23,,,990,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-21T02:00:00,168.1,20.7,强热带风暴(STS),10,25,,,985,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-21T08:00:00,168.2,22.0,强热带风暴(STS),11,30,,,980,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-21T14:00:00,168.3,23.1,强热带风暴(STS),11,30,,,980,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-21T20:00:00,168.6,24.0,强热带风暴(STS),10,28,,,980,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-22T02:00:00,169.2,25.2,强热带风暴(STS),10,25,,,985,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-22T08:00:00,170.0,27.3,强热带风暴(STS),10,25,,,985,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-22T14:00:00,171.2,29.7,强热带风暴(STS),10,25,,,985,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-22T20:00:00,172.1,31.8,强热带风暴(STS),10,25,,,985,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-23T02:00:00,172.9,33.9,热带风暴(TS),9,23,,,990,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-23T08:00:00,172.7,39.1,热带风暴(TS),9,23,,,990,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-23T14:00:00,169.5,41.5,热带风暴(TS),9,23,,,985,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-23T20:00:00,167.0,43.4,热带风暴(TS),9,23,,,985,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199712,,-,YULE,,,,[],1997-08-24T02:00:00,165.8,45.3,热带风暴(TS),9,23,,,985,,,,,,,,,0.0,1997-08-19T08:00:00,1997-08-24T02:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-20T08:00:00,117.0,17.5,热带低压(TD),7,15,,,1000,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-20T14:00:00,117.5,18.0,热带低压(TD),7,15,,,1000,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-20T20:00:00,117.2,18.6,热带低压(TD),7,15,,,998,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-21T02:00:00,116.6,19.0,热带低压(TD),7,15,,,998,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-21T08:00:00,115.8,19.4,热带风暴(TS),8,18,,,995,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-21T14:00:00,114.5,19.7,强热带风暴(STS),10,25,,,985,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-21T20:00:00,113.3,20.0,强热带风暴(STS),11,30,,,975,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-22T02:00:00,112.3,20.2,强热带风暴(STS),11,30,,,975,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-22T08:00:00,111.3,20.4,强热带风暴(STS),11,30,,,975,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-22T14:00:00,110.2,20.7,强热带风暴(STS),11,30,,,975,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-22T20:00:00,108.8,20.8,强热带风暴(STS),11,30,,,975,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-23T02:00:00,107.8,21.0,强热带风暴(STS),10,25,,,985,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-23T08:00:00,106.5,21.4,热带风暴(TS),8,18,,,990,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199713,,-,ZITA,,,,[],1997-08-23T14:00:00,105.6,21.7,热带低压(TD),7,15,,,992,,,,,,,,,0.0,1997-08-20T08:00:00,1997-08-23T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-21T08:00:00,131.2,13.3,热带低压(TD),6,12,,,1002,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-21T14:00:00,131.5,13.5,热带低压(TD),7,15,,,1000,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-21T20:00:00,131.7,13.8,热带低压(TD),7,15,,,1000,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-22T02:00:00,131.8,14.1,热带低压(TD),7,15,,,1000,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-22T08:00:00,131.7,14.5,热带风暴(TS),8,20,,,995,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-22T14:00:00,131.7,14.9,热带风暴(TS),8,20,,,995,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-22T20:00:00,131.6,15.3,强热带风暴(STS),10,25,,,990,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-23T02:00:00,131.5,15.5,强热带风暴(STS),10,25,,,990,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-23T08:00:00,131.4,15.8,强热带风暴(STS),10,28,,,985,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-23T14:00:00,131.2,16.2,强热带风暴(STS),11,30,,,980,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-23T20:00:00,130.9,16.3,台风(TY),12,33,,,975,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-24T02:00:00,130.5,16.5,台风(TY),12,35,,,970,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-24T08:00:00,130.2,16.8,台风(TY),12,35,,,970,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-24T14:00:00,129.8,17.1,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-24T20:00:00,129.3,17.2,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-25T02:00:00,128.9,17.3,强台风(STY),14,45,,,950,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-25T08:00:00,128.6,17.4,强台风(STY),14,45,,,950,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-25T14:00:00,128.3,17.5,强台风(STY),14,45,,,950,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-25T20:00:00,127.9,17.7,强台风(STY),14,45,,,950,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-26T02:00:00,127.7,17.8,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-26T08:00:00,127.5,18.0,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-26T14:00:00,127.2,18.2,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-26T20:00:00,126.9,18.4,强台风(STY),14,45,,,950,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-27T02:00:00,126.5,18.7,强台风(STY),14,45,,,950,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-27T08:00:00,126.2,19.1,强台风(STY),14,45,,,950,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-27T14:00:00,125.6,19.4,强台风(STY),14,45,,,950,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-27T20:00:00,125.0,19.8,强台风(STY),15,50,,,940,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-28T02:00:00,124.3,20.3,强台风(STY),15,50,,,940,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-28T08:00:00,123.7,20.7,强台风(STY),14,45,,,950,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-28T14:00:00,123.0,21.4,强台风(STY),14,45,,,950,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-28T20:00:00,122.4,22.2,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-29T02:00:00,121.7,23.4,台风(TY),13,40,,,960,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-29T08:00:00,120.9,24.2,台风(TY),12,35,,,970,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-29T14:00:00,120.0,25.1,台风(TY),12,33,,,975,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-29T20:00:00,119.3,26.3,热带风暴(TS),9,23,,,990,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-30T02:00:00,118.0,27.4,热带低压(TD),7,15,,,998,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-30T08:00:00,116.7,28.1,热带低压(TD),6,12,,,1000,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199714,,-,AMBER,,,,[],1997-08-30T14:00:00,115.0,28.8,,5,10,,,1002,,,,,,,,,0.0,1997-08-21T08:00:00,1997-08-30T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-27T08:00:00,153.8,12.2,热带低压(TD),6,12,,,1004,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-27T14:00:00,152.5,12.5,热带低压(TD),6,12,,,1004,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-27T20:00:00,151.7,12.4,热带低压(TD),6,12,,,1004,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-28T02:00:00,150.8,12.1,热带低压(TD),6,12,,,1004,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-28T08:00:00,149.4,12.0,热带低压(TD),6,12,,,1004,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-28T14:00:00,148.4,12.3,热带低压(TD),6,12,,,1004,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-28T20:00:00,147.6,12.6,热带低压(TD),7,15,,,1002,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-29T02:00:00,146.4,12.9,热带低压(TD),7,15,,,1002,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-29T08:00:00,145.4,13.4,热带低压(TD),7,15,,,1002,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-29T14:00:00,144.1,14.2,热带低压(TD),7,15,,,1000,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-29T20:00:00,142.6,14.6,热带低压(TD),7,15,,,998,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-30T02:00:00,141.0,15.0,热带风暴(TS),8,18,,,995,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-30T08:00:00,139.8,15.5,热带风暴(TS),8,20,,,990,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-30T14:00:00,138.9,16.1,热带风暴(TS),9,23,,,990,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-30T20:00:00,138.5,16.5,强热带风暴(STS),10,25,,,985,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-31T02:00:00,138.3,17.0,强热带风暴(STS),10,25,,,985,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-31T08:00:00,138.3,17.6,强热带风暴(STS),10,25,,,985,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-31T14:00:00,138.4,18.6,强热带风暴(STS),10,28,,,980,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-08-31T20:00:00,138.7,19.9,台风(TY),12,33,,,975,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-09-01T02:00:00,139.0,21.2,台风(TY),12,35,,,970,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-09-01T08:00:00,139.2,22.5,台风(TY),13,40,,,965,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-09-01T14:00:00,139.0,23.9,强台风(STY),14,45,,,955,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-09-01T20:00:00,139.0,25.1,强台风(STY),14,45,,,955,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-09-02T02:00:00,138.6,26.3,强台风(STY),14,45,,,955,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-09-02T08:00:00,138.2,27.1,强台风(STY),14,45,,,955,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-09-02T14:00:00,138.3,28.1,强台风(STY),14,45,,,955,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
199715,,-,BING,,,,[],1997-09-02T20:00:00,138.6,28.9,强台风(STY),14,45,,,955,,,,,,,,,0.0,1997-08-27T08:00:00,1997-09-05T14:00:00,,,,
