tfbh,name,ename,is_current,begin_time,end_time,land,time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,radius7_quad,radius10_quad,radius12_quad,remark,forecast,ident
197905,-,Ellis,0,1979-06-28T08:00:00,1979-07-07T08:00:00,"[{'position': '广东省.湛江市.坡头区.乾塘', 'land_time': '1979/7/6 6:00:00', 'lng': 110.63749, 'lat': 21.237499}]",1979-07-05T02:00:00,117.9,20.0,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197905,-,Ellis,0,1979-06-28T08:00:00,1979-07-07T08:00:00,"[{'position': '广东省.湛江市.坡头区.乾塘', 'land_time': '1979/7/6 6:00:00', 'lng': 110.63749, 'lat': 21.237499}]",1979-07-05T08:00:00,116.5,20.3,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197905,-,Ellis,0,1979-06-28T08:00:00,1979-07-07T08:00:00,"[{'position': '广东省.湛江市.坡头区.乾塘', 'land_time': '1979/7/6 6:00:00', 'lng': 110.63749, 'lat': 21.237499}]",1979-07-05T14:00:00,115.1,20.4,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197905,-,Ellis,0,1979-06-28T08:00:00,1979-07-07T08:00:00,"[{'position': '广东省.湛江市.坡头区.乾塘', 'land_time': '1979/7/6 6:00:00', 'lng': 110.63749, 'lat': 21.237499}]",1979-07-05T20:00:00,114.0,20.6,强热带风暴(STS),11,30,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197905,-,Ellis,0,1979-06-28T08:00:00,1979-07-07T08:00:00,"[{'position': '广东省.湛江市.坡头区.乾塘', 'land_time': '1979/7/6 6:00:00', 'lng': 110.63749, 'lat': 21.237499}]",1979-07-06T02:00:00,112.8,21.0,强热带风暴(STS),10,25,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197905,-,Ellis,0,1979-06-28T08:00:00,1979-07-07T08:00:00,"[{'position': '广东省.湛江市.坡头区.乾塘', 'land_time': '1979/7/6 6:00:00', 'lng': 110.63749, 'lat': 21.237499}]",1979-07-06T08:00:00,111.7,21.3,热带风暴(TS),8,20,,,992,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197905,-,Ellis,0,1979-06-28T08:00:00,1979-07-07T08:00:00,"[{'position': '广东省.湛江市.坡头区.乾塘', 'land_time': '1979/7/6 6:00:00', 'lng': 110.63749, 'lat': 21.237499}]",1979-07-06T14:00:00,110.0,21.2,,5,10,,,997,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197905,-,Ellis,0,1979-06-28T08:00:00,1979-07-07T08:00:00,"[{'position': '广东省.湛江市.坡头区.乾塘', 'land_time': '1979/7/6 6:00:00', 'lng': 110.63749, 'lat': 21.237499}]",1979-07-06T20:00:00,108.6,21.0,,5,9,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197905,-,Ellis,0,1979-06-28T08:00:00,1979-07-07T08:00:00,"[{'position': '广东省.湛江市.坡头区.乾塘', 'land_time': '1979/7/6 6:00:00', 'lng': 110.63749, 'lat': 21.237499}]",1979-07-07T02:00:00,107.7,21.3,,5,9,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197905,-,Ellis,0,1979-06-28T08:00:00,1979-07-07T08:00:00,"[{'position': '广东省.湛江市.坡头区.乾塘', 'land_time': '1979/7/6 6:00:00', 'lng': 110.63749, 'lat': 21.237499}]",1979-07-07T08:00:00,106.6,21.3,,5,9,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-01T14:00:00,150.0,6.4,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-01T20:00:00,149.1,6.4,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-02T02:00:00,148.2,6.2,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-02T08:00:00,146.9,6.2,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-02T14:00:00,145.9,7.2,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-02T20:00:00,144.9,8.2,热带低压(TD),6,12,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-03T02:00:00,144.0,8.9,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-03T08:00:00,143.3,9.1,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-03T14:00:00,142.3,9.5,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-03T20:00:00,141.4,9.8,热带风暴(TS),8,20,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-04T02:00:00,140.9,10.1,热带风暴(TS),8,20,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-04T08:00:00,140.1,10.2,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-04T14:00:00,138.8,10.4,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-04T20:00:00,137.8,10.5,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-05T02:00:00,136.4,10.3,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-05T08:00:00,135.5,10.5,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-05T14:00:00,135.5,11.1,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-05T20:00:00,135.1,11.9,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-06T02:00:00,134.6,12.5,热带风暴(TS),8,20,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-06T08:00:00,133.6,13.4,热带风暴(TS),8,20,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-06T14:00:00,132.6,14.6,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-06T20:00:00,131.8,15.5,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-07T02:00:00,130.6,15.9,热带低压(TD),6,12,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-07T08:00:00,129.7,16.7,热带低压(TD),6,12,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-07T14:00:00,129.0,18.0,热带低压(TD),6,12,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-07T20:00:00,127.9,18.7,热带低压(TD),6,12,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-08T02:00:00,126.9,18.7,热带低压(TD),7,15,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-08T08:00:00,126.2,18.8,热带低压(TD),7,15,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-08T14:00:00,125.5,19.0,热带低压(TD),7,15,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197906,-,Faye,0,1979-07-01T14:00:00,1979-07-08T20:00:00,[],1979-07-08T20:00:00,125.6,19.9,热带低压(TD),6,12,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-25T14:00:00,131.5,19.2,,5,9,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-25T20:00:00,130.9,18.9,热带低压(TD),6,12,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-26T02:00:00,130.4,19.2,热带低压(TD),7,15,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-26T08:00:00,130.2,19.5,热带低压(TD),7,15,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-26T14:00:00,129.9,19.8,热带低压(TD),7,15,,,1002,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-26T20:00:00,129.1,20.0,热带低压(TD),7,15,,,1000,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-27T02:00:00,127.7,20.2,热带低压(TD),7,15,,,998,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-27T08:00:00,126.3,20.3,热带风暴(TS),8,20,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-27T14:00:00,125.3,20.5,热带风暴(TS),8,20,,,994,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-27T20:00:00,124.1,21.0,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-28T02:00:00,122.8,21.1,强热带风暴(STS),10,25,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-28T08:00:00,121.8,21.1,强热带风暴(STS),10,25,,,985,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-28T14:00:00,121.0,21.3,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-28T20:00:00,120.0,22.0,强热带风暴(STS),11,30,,,975,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-29T02:00:00,118.6,22.5,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-29T08:00:00,117.6,22.9,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-29T14:00:00,116.5,22.9,强热带风暴(STS),11,30,,,980,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-29T20:00:00,115.4,22.7,热带风暴(TS),8,20,,,990,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-30T02:00:00,114.4,22.6,热带低压(TD),7,15,,,995,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-30T08:00:00,113.5,22.9,,5,10,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-30T14:00:00,112.0,23.1,,5,9,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197907,-,Gordon,0,1979-07-25T14:00:00,1979-07-30T20:00:00,"[{'position': '广东省.汕尾市.陆丰市.甲东', 'land_time': '1979/7/29 20:00:00', 'lng': 116.102179, 'lat': 22.827669}]",1979-07-30T20:00:00,109.5,23.2,,5,9,,,996,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197908,-,Hope,0,1979-07-25T08:00:00,1979-08-03T20:00:00,"[{'position': '广东省.惠州市.惠阳区.澳头', 'land_time': '1979/8/2 14:00:00', 'lng': 114.630914, 'lat': 22.456837}]",1979-07-25T08:00:00,146.0,9.5,,5,9,,,1007,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197908,-,Hope,0,1979-07-25T08:00:00,1979-08-03T20:00:00,"[{'position': '广东省.惠州市.惠阳区.澳头', 'land_time': '1979/8/2 14:00:00', 'lng': 114.630914, 'lat': 22.456837}]",1979-07-25T14:00:00,145.3,10.3,,5,9,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197908,-,Hope,0,1979-07-25T08:00:00,1979-08-03T20:00:00,"[{'position': '广东省.惠州市.惠阳区.澳头', 'land_time': '1979/8/2 14:00:00', 'lng': 114.630914, 'lat': 22.456837}]",1979-07-25T20:00:00,144.3,10.9,,5,10,,,1005,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197908,-,Hope,0,1979-07-25T08:00:00,1979-08-03T20:00:00,"[{'position': '广东省.惠州市.惠阳区.澳头', 'land_time': '1979/8/2 14:00:00', 'lng': 114.630914, 'lat': 22.456837}]",1979-07-26T02:00:00,143.8,11.0,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
197908,-,Hope,0,1979-07-25T08:00:00,1979-08-03T20:00:00,"[{'position': '广东省.惠州市.惠阳区.澳头', 'land_time': '1979/8/2 14:00:00', 'lng': 114.630914, 'lat': 22.456837}]",1979-07-26T08:00:00,142.7,11.0,,5,10,,,1004,,,,"{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}","{'ne': None, 'se': None, 'sw': None, 'nw': None}",,,
